epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202032,2020-08-02,138,TO,,17,state,26998,1697.72262,564,402,7,0.0149,1590248,False,False
202031,2020-08-01,138,AC,,12,state,19930,2228.1351,305,535,4,0.0268,894470,False,False
202031,2020-08-01,147,AL,,27,state,60992,1819.81851,1267,1581,14,0.0259,3351543,False,False
202031,2020-08-01,142,AM,,13,state,101777,2418.81934,837,3278,10,0.0322,4207714,False,False
202031,2020-08-01,135,AP,,16,state,36595,4246.4779,127,568,3,0.0155,861773,False,False
202031,2020-08-01,149,BA,,29,state,168926,1131.4054,2772,3517,54,0.0208,14930634,False,False
202031,2020-08-01,139,CE,,23,state,176371,1919.76731,1709,7704,12,0.0437,9187103,False,False
202031,2020-08-01,148,DF,,53,state,107922,3532.46274,1630,1490,21,0.0138,3055149,False,False
202031,2020-08-01,150,ES,,32,state,83814,2062.32597,522,2565,21,0.0306,4064052,False,False
202031,2020-08-01,143,GO,,52,state,69820,981.5085,571,1691,14,0.0242,7113540,False,False
202031,2020-08-01,135,MA,,21,state,121581,1708.89487,920,3032,19,0.0249,7114598,False,False
202031,2020-08-01,147,MG,,31,state,129985,610.46841,2879,2861,92,22,21292666,False,False
202031,2020-08-01,141,MS,,50,state,26003,925.57327,264,404,15,0.0155,2809394,False,False
202031,2020-08-01,135,MT,,51,state,53151,1507.30811,1073,1876,34,0.0353,3526220,False,False
202031,2020-08-01,137,PA,,15,state,156285,1798.29232,232,5773,23,0.0369,8690745,False,False
202031,2020-08-01,143,PB,,25,state,83461,2066.23611,667,1833,22,22,4039277,False,False
202031,2020-08-01,143,PE,,26,state,96746,1006.02904,1741,6597,40,0.0682,9616621,False,False
202031,2020-08-01,136,PI,,22,state,52993,1614.91156,535,1369,15,0.0258,3281480,False,False
202031,2020-08-01,143,PR,,41,state,77930,676.66131,1818,1975,55,0.0253,11516840,False,False
202031,2020-08-01,150,RJ,,33,state,167213,962.86526,1718,13556,79,0.0811,17366189,False,False
202031,2020-08-01,143,RN,,24,state,51988,1471.01225,288,1889,4,0.0363,3534165,False,False
202031,2020-08-01,135,RO,,11,state,39504,2198.99135,512,881,9,0.0223,1796460,False,False
202031,2020-08-01,134,RR,,14,state,33151,5252.21767,428,513,0,0.0155,631181,False,False
202031,2020-08-01,145,RS,,43,state,70456,616.79214,3764,1947,71,0.0276,11422973,False,False
202031,2020-08-01,143,SC,,42,state,86922,1198.51053,2849,1154,52,0.0133,7252502,False,False
202031,2020-08-01,141,SE,,28,state,59724,2575.61814,1011,1448,14,0.0242,2318822,False,False
202031,2020-08-01,159,SP,,35,state,552318,1193.18634,10014,23236,239,0.0421,46289333,False,False
202031,2020-08-01,137,TO,,17,state,26434,1662.25645,1088,395,5,0.0149,1590248,False,False
202031,2020-07-31,137,AC,,12,state,19625,2194.03669,52,531,10,0.0271,894470,False,False
202031,2020-07-31,146,AL,,27,state,59725,1782.01503,746,1567,13,0.0262,3351543,False,False
202031,2020-07-31,141,AM,,13,state,100940,2398.9273,800,3268,16,0.0324,4207714,False,False
202031,2020-07-31,134,AP,,16,state,36468,4231.74084,196,565,4,0.0155,861773,False,False
202031,2020-07-31,148,BA,,29,state,166154,1112.83955,4524,3463,72,0.0208,14930634,False,False
202031,2020-07-31,138,CE,,23,state,174662,1901.16514,3097,7692,28,44,9187103,False,False
202031,2020-07-31,147,DF,,53,state,106292,3479.11018,1850,1469,25,0.0138,3055149,False,False
202031,2020-07-31,149,ES,,32,state,83292,2049.48165,1406,2544,30,0.0305,4064052,False,False
202031,2020-07-31,142,GO,,52,state,69249,973.48156,2350,1677,71,0.0242,7113540,False,False
202031,2020-07-31,134,MA,,21,state,120661,1695.96371,1399,3013,17,25,7114598,False,False
202031,2020-07-31,146,MG,,31,state,127106,596.94732,3691,2769,77,0.0218,21292666,False,False
202031,2020-07-31,140,MS,,50,state,25739,916.17623,803,389,13,0.0151,2809394,False,False
202031,2020-07-31,134,MT,,51,state,52078,1476.87892,1540,1842,48,0.0354,3526220,False,False
202031,2020-07-31,136,PA,,15,state,156053,1795.62281,1368,5750,22,0.0368,8690745,False,False
202031,2020-07-31,142,PB,,25,state,82794,2049.72325,1686,1811,26,0.0219,4039277,False,False
202031,2020-07-31,142,PE,,26,state,95005,987.92497,1632,6557,31,69,9616621,False,False
202031,2020-07-31,135,PI,,22,state,52458,1598.60795,981,1354,25,0.0258,3281480,False,False
202031,2020-07-31,142,PR,,41,state,76112,660.87573,2624,1920,59,0.0252,11516840,False,False
202031,2020-07-31,149,RJ,,33,state,165495,952.97247,1853,13477,129,0.0814,17366189,False,False
202031,2020-07-31,142,RN,,24,state,51700,1462.86322,1137,1885,102,0.0365,3534165,False,False
202031,2020-07-31,134,RO,,11,state,38992,2170.49085,585,872,8,0.0224,1796460,False,False
202031,2020-07-31,133,RR,,14,state,32723,5184.40828,707,513,8,0.0157,631181,False,False
202031,2020-07-31,144,RS,,43,state,66692,583841,219,1876,51,0.0281,11422973,False,False
202031,2020-07-31,142,SC,,42,state,84073,1159.22753,3169,1102,59,0.0131,7252502,False,False
202031,2020-07-31,140,SE,,28,state,58713,2532.01841,1029,1434,26,0.0244,2318822,False,False
202031,2020-07-31,158,SP,,35,state,542304,1171.55285,13298,22997,287,0.0424,46289333,False,False
202031,2020-07-31,136,TO,,17,state,25346,1593.83945,522,390,9,0.0154,1590248,False,False
202031,2020-07-30,136,AC,,12,state,19573,2188.22319,207,521,11,0.0266,894470,False,False
202031,2020-07-30,145,AL,,27,state,58979,1759.75663,855,1554,14,0.0263,3351543,False,False
202031,2020-07-30,140,AM,,13,state,100140,2379.9146,1047,3252,6,0.0325,4207714,False,False
202031,2020-07-30,133,AP,,16,state,36272,4208.99703,299,561,2,0.0155,861773,False,False
202031,2020-07-30,147,BA,,29,state,161630,1082.53943,4296,3391,70,21,14930634,False,False
202031,2020-07-30,137,CE,,23,state,171565,1867.45484,2427,7664,16,0.0447,9187103,False,False
202031,2020-07-30,146,DF,,53,state,104442,3418.55667,2100,1444,25,0.0138,3055149,False,False
202031,2020-07-30,148,ES,,32,state,81886,2014.88564,1239,2514,24,0.0307,4064052,False,False
202031,2020-07-30,141,GO,,52,state,66899,940.44597,2649,1606,52,24,7113540,False,False
202031,2020-07-30,133,MA,,21,state,119262,1676.29991,1568,2996,18,0.0251,7114598,False,False
202031,2020-07-30,145,MG,,31,state,123415,579.61272,4021,2692,84,0.0218,21292666,False,False
202031,2020-07-30,139,MS,,50,state,24936,887.59355,649,376,19,0.0151,2809394,False,False
202031,2020-07-30,133,MT,,51,state,50538,1433.2061,1684,1794,42,0.0355,3526220,False,False
202031,2020-07-30,135,PA,,15,state,154685,1779.88193,1335,5728,29,37,8690745,False,False
202031,2020-07-30,141,PB,,25,state,81108,2007.98311,1210,1785,19,22,4039277,False,False
202031,2020-07-30,141,PE,,26,state,93373,970.95435,1837,6526,42,0.0699,9616621,False,False
202031,2020-07-30,134,PI,,22,state,51477,1568.7129,1279,1329,25,0.0258,3281480,False,False
202031,2020-07-30,141,PR,,41,state,73488,638.0917,2568,1861,47,0.0253,11516840,False,False
202031,2020-07-30,148,RJ,,33,state,163642,942.30231,1995,13348,150,0.0816,17366189,False,False
202031,2020-07-30,141,RN,,24,state,50563,1430.69155,751,1783,26,0.0353,3534165,False,False
202031,2020-07-30,133,RO,,11,state,38407,2137.92681,773,864,9,0.0225,1796460,False,False
202031,2020-07-30,132,RR,,14,state,32016,5072.39603,561,505,4,0.0158,631181,False,False
202031,2020-07-30,143,RS,,43,state,66473,581.92381,1977,1825,75,0.0275,11422973,False,False
202031,2020-07-30,141,SC,,42,state,80904,1115.53227,3903,1043,41,0.0129,7252502,False,False
202031,2020-07-30,139,SE,,28,state,57684,2487.64243,1470,1408,18,0.0244,2318822,False,False
202031,2020-07-30,157,SP,,35,state,529006,1142.82485,14809,22710,321,0.0429,46289333,False,False
202031,2020-07-30,135,TO,,17,state,24824,1561.01438,546,381,13,0.0153,1590248,False,False
202031,2020-07-29,135,AC,,12,state,19366,2165081,234,510,10,0.0263,894470,False,False
202031,2020-07-29,144,AL,,27,state,58124,1734.24599,982,1540,13,0.0265,3351543,False,False
202031,2020-07-29,139,AM,,13,state,99093,2355.03173,975,3246,10,0.0328,4207714,False,False
202031,2020-07-29,132,AP,,16,state,35973,4174.30112,276,559,1,0.0155,861773,False,False
202031,2020-07-29,146,BA,,29,state,157334,1053.76637,4021,3321,51,0.0211,14930634,False,False
202031,2020-07-29,136,CE,,23,state,169138,1841.03738,3435,7648,32,0.0452,9187103,False,False
202031,2020-07-29,145,DF,,53,state,102342,3349.82025,1616,1419,28,0.0139,3055149,False,False
202031,2020-07-29,147,ES,,32,state,80647,1984.39882,1179,2490,28,0.0309,4064052,False,False
202031,2020-07-29,140,GO,,52,state,64250,903.20712,2637,1554,53,0.0242,7113540,False,False
202031,2020-07-29,132,MA,,21,state,117694,1654.26072,1706,2978,19,0.0253,7114598,False,False
202031,2020-07-29,144,MG,,31,state,119394,560.72828,2749,2608,57,0.0218,21292666,False,False
202031,2020-07-29,138,MS,,50,state,24287,864.49248,876,357,15,0.0147,2809394,False,False
202031,2020-07-29,132,MT,,51,state,48854,1385.44957,1809,1752,52,0.0359,3526220,False,False
202031,2020-07-29,134,PA,,15,state,153350,1764.52076,1501,5699,5,0.0372,8690745,False,False
202031,2020-07-29,140,PB,,25,state,79898,1978.02726,1723,1766,21,0.0221,4039277,False,False
202031,2020-07-29,140,PE,,26,state,91536,951.85201,1858,6484,63,0.0708,9616621,False,False
202031,2020-07-29,133,PI,,22,state,50198,1529.73658,1236,1304,12,26,3281480,False,False
202031,2020-07-29,140,PR,,41,state,70920,615.79392,1527,1814,71,0.0256,11516840,False,False
202031,2020-07-29,147,RJ,,33,state,161647,930.81447,2008,13198,165,0.0816,17366189,False,False
202031,2020-07-29,140,RN,,24,state,49812,1409.44183,618,1757,16,0.0353,3534165,False,False
202031,2020-07-29,132,RO,,11,state,37634,2094.89774,785,855,15,0.0227,1796460,False,False
202031,2020-07-29,131,RR,,14,state,31455,4983.51503,459,501,8,0.0159,631181,False,False
202031,2020-07-29,142,RS,,43,state,64496,564.61658,2149,1750,70,0.0271,11422973,False,False
202031,2020-07-29,140,SC,,42,state,77001,1061.71636,3230,1002,42,13,7252502,False,False
202031,2020-07-29,138,SE,,28,state,56214,2424.24817,1205,1390,31,0.0247,2318822,False,False
202031,2020-07-29,156,SP,,35,state,514197,1110.8326,13896,22389,330,0.0435,46289333,False,False
202031,2020-07-29,134,TO,,17,state,24278,1526.68012,761,368,4,0.0152,1590248,False,False
202031,2020-07-28,134,AC,,12,state,19132,2138.92025,349,500,7,0.0261,894470,False,False
202031,2020-07-28,143,AL,,27,state,57142,1704.94605,938,1527,13,0.0267,3351543,False,False
202031,2020-07-28,138,AM,,13,state,98118,2331.86001,1039,3236,12,33,4207714,False,False
202031,2020-07-28,131,AP,,16,state,35697,4142.27413,333,558,2,0.0156,861773,False,False
202031,2020-07-28,145,BA,,29,state,153313,1026.83516,4204,3270,43,0.0213,14930634,False,False
202031,2020-07-28,135,CE,,23,state,165703,1803.64801,3274,7616,107,46,9187103,False,False
202031,2020-07-28,144,DF,,53,state,100726,3296.92594,2246,1391,52,0.0138,3055149,False,False
202031,2020-07-28,146,ES,,32,state,79468,1955.38837,1288,2462,25,31,4064052,False,False
202031,2020-07-28,139,GO,,52,state,61613,866.13697,2570,1501,44,0.0244,7113540,False,False
202031,2020-07-28,131,MA,,21,state,115988,1630.28185,1403,2959,16,0.0255,7114598,False,False
202031,2020-07-28,143,MG,,31,state,116645,547.81773,2927,2551,90,0.0219,21292666,False,False
202031,2020-07-28,137,MS,,50,state,23411,833.31138,968,342,14,0.0146,2809394,False,False
202031,2020-07-28,131,MT,,51,state,47045,1334.14818,1890,1700,36,0.0361,3526220,False,False
202031,2020-07-28,133,PA,,15,state,151849,1747.24952,1233,5694,-59,0.0375,8690745,False,False
202031,2020-07-28,139,PB,,25,state,78175,1935.37111,1482,1745,18,0.0223,4039277,False,False
202031,2020-07-28,139,PE,,26,state,89678,932.53129,546,6421,45,0.0716,9616621,False,False
202031,2020-07-28,132,PI,,22,state,48962,1492.07065,1411,1292,14,0.0264,3281480,False,False
202031,2020-07-28,139,PR,,41,state,69393,602.53507,1392,1743,40,0.0251,11516840,False,False
202031,2020-07-28,146,RJ,,33,state,159639,919.25177,1805,13033,157,0.0816,17366189,False,False
202031,2020-07-28,139,RN,,24,state,49194,1391.95538,679,1741,21,0.0354,3534165,False,False
202031,2020-07-28,131,RO,,11,state,36849,2051.20069,701,840,10,0.0228,1796460,False,False
202031,2020-07-28,130,RR,,14,state,30996,4910.79421,680,493,14,0.0159,631181,False,False
202031,2020-07-28,141,RS,,43,state,62347,545.80362,2303,1680,69,0.0269,11422973,False,False
202031,2020-07-28,139,SC,,42,state,73771,1017.18,3633,960,36,13,7252502,False,False
202031,2020-07-28,137,SE,,28,state,55009,2372.28213,1397,1359,19,0.0247,2318822,False,False
202031,2020-07-28,155,SP,,35,state,500301,1080.81272,12647,22059,383,0.0441,46289333,False,False
202031,2020-07-28,133,TO,,17,state,23517,1478.82594,666,364,7,0.0155,1590248,False,False
202031,2020-07-27,133,AC,,12,state,18783,2099.90274,38,493,7,0.0262,894470,False,False
202031,2020-07-27,142,AL,,27,state,56204,1676.95894,828,1514,14,0.0269,3351543,False,False
202031,2020-07-27,137,AM,,13,state,97079,2307.16726,616,3224,7,0.0332,4207714,False,False
202031,2020-07-27,130,AP,,16,state,35364,4103.63286,144,556,2,0.0157,861773,False,False
202031,2020-07-27,144,BA,,29,state,149109,998.67829,930,3227,45,0.0216,14930634,False,False
202031,2020-07-27,134,CE,,23,state,162429,1768.01109,343,7509,15,0.0462,9187103,False,False
202031,2020-07-27,143,DF,,53,state,98480,3223.41071,2148,1339,31,0.0136,3055149,False,False
202031,2020-07-27,145,ES,,32,state,78180,1923.69586,979,2437,26,0.0312,4064052,False,False
202031,2020-07-27,138,GO,,52,state,59043,830.00869,2793,1457,62,0.0247,7113540,False,False
202031,2020-07-27,130,MA,,21,state,114585,1610.56183,694,2943,20,0.0257,7114598,False,False
202031,2020-07-27,142,MG,,31,state,113718,534.07121,1147,2461,32,0.0216,21292666,False,False
202031,2020-07-27,136,MS,,50,state,22443,798.85555,641,328,9,0.0146,2809394,False,False
202031,2020-07-27,130,MT,,51,state,45155,1280.54971,1518,1664,48,0.0369,3526220,False,False
202031,2020-07-27,132,PA,,15,state,150616,1733.06201,1793,5753,24,0.0382,8690745,False,False
202031,2020-07-27,138,PB,,25,state,76693,1898.68137,540,1727,29,0.0225,4039277,False,False
202031,2020-07-27,138,PE,,26,state,89132,926.85362,666,6376,24,0.0715,9616621,False,False
202031,2020-07-27,131,PI,,22,state,47551,1449.07176,967,1278,19,0.0269,3281480,False,False
202031,2020-07-27,138,PR,,41,state,68001,590.44842,2408,1703,32,25,11516840,False,False
202031,2020-07-27,145,RJ,,33,state,157834,908.85801,1509,12876,41,0.0816,17366189,False,False
202031,2020-07-27,138,RN,,24,state,48515,1372.74293,1085,1720,17,0.0355,3534165,False,False
202031,2020-07-27,130,RO,,11,state,36148,2012.17951,338,830,16,23,1796460,False,False
202031,2020-07-27,129,RR,,14,state,30316,4803.05966,414,479,5,0.0158,631181,False,False
202031,2020-07-27,140,RS,,43,state,60044,525.64249,265,1611,40,0.0268,11422973,False,False
202031,2020-07-27,138,SC,,42,state,70138,967.08694,1408,924,17,0.0132,7252502,False,False
202031,2020-07-27,136,SE,,28,state,53612,2312.03603,1009,1340,26,25,2318822,False,False
202031,2020-07-27,154,SP,,35,state,487654,1053.49109,3672,21676,70,0.0444,46289333,False,False
202031,2020-07-27,132,TO,,17,state,22851,1436.94568,745,357,7,0.0156,1590248,False,False
202031,2020-07-26,132,AC,,12,state,18745,2095.65441,88,486,3,0.0259,894470,False,False
202031,2020-07-26,141,AL,,27,state,55376,1652.2539,646,1500,14,0.0271,3351543,False,False
202031,2020-07-26,136,AM,,13,state,96463,2292.52749,369,3217,7,0.0333,4207714,False,False
202031,2020-07-26,129,AP,,16,state,35220,4086.92312,58,554,0,0.0157,861773,False,False
202031,2020-07-26,143,BA,,29,state,148179,992.44948,1780,3182,42,0.0215,14930634,False,False
202031,2020-07-26,133,CE,,23,state,162086,1764.2776,242,7494,14,0.0462,9187103,False,False
202031,2020-07-26,142,DF,,53,state,96332,3153.10317,2145,1308,33,0.0136,3055149,False,False
202031,2020-07-26,144,ES,,32,state,77201,1899.6066,603,2411,25,0.0312,4064052,False,False
202031,2020-07-26,137,GO,,52,state,56250,790.74554,683,1395,15,0.0248,7113540,False,False
202031,2020-07-26,129,MA,,21,state,113891,1600.80724,328,2923,25,0.0257,7114598,False,False
202031,2020-07-26,141,MG,,31,state,112571,528.68438,2478,2429,25,0.0216,21292666,False,False
202031,2020-07-26,135,MS,,50,state,21802,776.03925,288,319,14,0.0146,2809394,False,False
202031,2020-07-26,129,MT,,51,state,43637,1237.50078,384,1616,36,37,3526220,False,False
202031,2020-07-26,131,PA,,15,state,148823,1712.43087,360,5729,13,0.0385,8690745,False,False
202031,2020-07-26,137,PB,,25,state,76153,1885.31264,430,1698,23,0.0223,4039277,False,False
202031,2020-07-26,137,PE,,26,state,88466,919.92811,1714,6352,53,0.0718,9616621,False,False
202031,2020-07-26,130,PI,,22,state,46584,1419.60335,540,1259,16,27,3281480,False,False
202031,2020-07-26,137,PR,,41,state,65593,569.53991,0,1671,18,0.0255,11516840,False,False
202031,2020-07-26,144,RJ,,33,state,156325,900.16871,32,12835,27,0.0821,17366189,False,False
202031,2020-07-26,137,RN,,24,state,47430,1342.0426,331,1703,25,0.0359,3534165,False,False
202031,2020-07-26,129,RO,,11,state,35810,1993.36473,237,814,4,0.0227,1796460,False,False
202031,2020-07-26,128,RR,,14,state,29902,4737.46833,73,474,1,0.0159,631181,False,False
202031,2020-07-26,139,RS,,43,state,59779,523.32261,661,1571,17,0.0263,11422973,False,False
202031,2020-07-26,137,SC,,42,state,68730,947.67295,1397,907,27,0.0132,7252502,False,False
202031,2020-07-26,135,SE,,28,state,52603,2268.52255,339,1314,11,25,2318822,False,False
202031,2020-07-26,153,SP,,35,state,483982,1045.55838,4501,21606,89,0.0446,46289333,False,False
202031,2020-07-26,131,TO,,17,state,22106,1390.09765,339,350,4,0.0158,1590248,False,False
202030,2020-07-25,131,AC,,12,state,18657,2085.81618,264,483,3,0.0259,894470,False,False
202030,2020-07-25,140,AL,,27,state,54730,1632.9792,1017,1486,15,0.0272,3351543,False,False
202030,2020-07-25,135,AM,,13,state,96094,2283.75788,670,3210,11,0.0334,4207714,False,False
202030,2020-07-25,128,AP,,16,state,35162,4080.19281,136,554,2,0.0158,861773,False,False
202030,2020-07-25,142,BA,,29,state,146399,980.52769,3632,3140,44,0.0214,14930634,False,False
202030,2020-07-25,132,CE,,23,state,161844,1761.64347,1891,7480,24,0.0462,9187103,False,False
202030,2020-07-25,141,DF,,53,state,94187,3082.89383,1773,1275,31,0.0135,3055149,False,False
202030,2020-07-25,143,ES,,32,state,76598,1884.76919,744,2386,13,0.0311,4064052,False,False
202030,2020-07-25,136,GO,,52,state,55567,781.14413,1413,1380,27,0.0248,7113540,False,False
202030,2020-07-25,128,MA,,21,state,113563,1596197,880,2898,27,0.0255,7114598,False,False
202030,2020-07-25,140,MG,,31,state,110093,517.04657,3281,2404,89,0.0218,21292666,False,False
202030,2020-07-25,134,MS,,50,state,21514,765.78792,499,305,13,0.0142,2809394,False,False
202030,2020-07-25,128,MT,,51,state,43253,1226.61093,667,1580,24,0.0365,3526220,False,False
202030,2020-07-25,130,PA,,15,state,148463,1708.28853,540,5716,27,0.0385,8690745,False,False
202030,2020-07-25,136,PB,,25,state,75723,1874.66717,1173,1675,22,0.0221,4039277,False,False
202030,2020-07-25,136,PE,,26,state,86752,902.1048,1710,6299,62,0.0726,9616621,False,False
202030,2020-07-25,129,PI,,22,state,46044,1403.14736,655,1243,15,27,3281480,False,False
202030,2020-07-25,136,PR,,41,state,65593,569.53991,1334,1653,55,0.0252,11516840,False,False
202030,2020-07-25,143,RJ,,33,state,156293,899.98445,1414,12808,154,0.0819,17366189,False,False
202030,2020-07-25,136,RN,,24,state,47099,1332.67688,38,1678,0,0.0356,3534165,False,False
202030,2020-07-25,128,RO,,11,state,35573,1980.17212,700,810,9,0.0228,1796460,False,False
202030,2020-07-25,127,RR,,14,state,29829,4725.90271,435,473,0,0.0159,631181,False,False
202030,2020-07-25,138,RS,,43,state,59118,517.53602,2111,1554,60,0.0263,11422973,False,False
202030,2020-07-25,136,SC,,42,state,67333,928.41064,2316,880,36,0.0131,7252502,False,False
202030,2020-07-25,134,SE,,28,state,52264,2253.90306,1132,1303,19,0.0249,2318822,False,False
202030,2020-07-25,152,SP,,35,state,479481,1035.83476,16263,21517,311,0.0449,46289333,False,False
202030,2020-07-25,130,TO,,17,state,21767,1368.78022,847,346,6,0.0159,1590248,False,False
202030,2020-07-24,130,AC,,12,state,18393,2056.3015,236,480,6,0.0261,894470,False,False
202030,2020-07-24,139,AL,,27,state,53713,1602.63497,1184,1471,14,0.0274,3351543,False,False
202030,2020-07-24,134,AM,,13,state,95424,2267.83474,1205,3199,6,0.0335,4207714,False,False
202030,2020-07-24,127,AP,,16,state,35026,4064.41139,188,552,4,0.0158,861773,False,False
202030,2020-07-24,141,BA,,29,state,142767,956.20186,4409,3096,52,0.0217,14930634,False,False
202030,2020-07-24,131,CE,,23,state,159953,1741.06027,3688,7456,45,0.0466,9187103,False,False
202030,2020-07-24,140,DF,,53,state,92414,3024.86065,2391,1244,26,0.0135,3055149,False,False
202030,2020-07-24,142,ES,,32,state,75854,1866.46234,1244,2373,32,0.0313,4064052,False,False
202030,2020-07-24,135,GO,,52,state,54154,761.2806,2731,1353,58,25,7113540,False,False
202030,2020-07-24,127,MA,,21,state,112683,1583.82807,1195,2871,31,0.0255,7114598,False,False
202030,2020-07-24,139,MG,,31,state,106812,501.63751,4244,2315,77,0.0217,21292666,False,False
202030,2020-07-24,133,MS,,50,state,21015,748.02609,712,292,11,0.0139,2809394,False,False
202030,2020-07-24,127,MT,,51,state,42586,1207.69549,1570,1556,58,0.0365,3526220,False,False
202030,2020-07-24,129,PA,,15,state,147923,1702.07502,1671,5689,43,0.0385,8690745,False,False
202030,2020-07-24,135,PB,,25,state,74550,1845.62732,1446,1653,35,0.0222,4039277,False,False
202030,2020-07-24,135,PE,,26,state,85042,884.32309,1802,6237,26,0.0733,9616621,False,False
202030,2020-07-24,128,PI,,22,state,45389,1383.18685,1040,1228,13,0.0271,3281480,False,False
202030,2020-07-24,135,PR,,41,state,64259,557.95687,2255,1598,53,0.0249,11516840,False,False
202030,2020-07-24,142,RJ,,33,state,154879,891.84219,3330,12654,119,0.0817,17366189,False,False
202030,2020-07-24,135,RN,,24,state,47061,1331.60167,247,1678,6,0.0357,3534165,False,False
202030,2020-07-24,127,RO,,11,state,34873,1941.2066,793,801,17,23,1796460,False,False
202030,2020-07-24,126,RR,,14,state,29394,4656.98429,520,473,8,0.0161,631181,False,False
202030,2020-07-24,137,RS,,43,state,57007,499.05572,2166,1494,38,0.0262,11422973,False,False
202030,2020-07-24,135,SC,,42,state,65017,896.47683,2735,844,32,13,7252502,False,False
202030,2020-07-24,133,SE,,28,state,51132,2205.08517,1735,1284,37,0.0251,2318822,False,False
202030,2020-07-24,151,SP,,35,state,463218,1000.70139,11211,21206,312,0.0458,46289333,False,False
202030,2020-07-24,129,TO,,17,state,20920,1315.51808,955,340,6,0.0163,1590248,False,False
202030,2020-07-23,129,AC,,12,state,18157,2029.91716,178,474,4,0.0261,894470,False,False
202030,2020-07-23,138,AL,,27,state,52529,1567.30795,849,1457,14,0.0277,3351543,False,False
202030,2020-07-23,133,AM,,13,state,94219,2239.19687,1498,3193,10,0.0339,4207714,False,False
202030,2020-07-23,126,AP,,16,state,34838,4042.5959,178,548,4,0.0157,861773,False,False
202030,2020-07-23,140,BA,,29,state,138358,926.67197,5113,3044,56,22,14930634,False,False
202030,2020-07-23,130,CE,,23,state,156265,1700.91704,1884,7411,82,0.0474,9187103,False,False
202030,2020-07-23,139,DF,,53,state,90023,2946.59933,2222,1218,42,0.0135,3055149,False,False
202030,2020-07-23,141,ES,,32,state,74610,1835.85249,855,2341,33,0.0314,4064052,False,False
202030,2020-07-23,134,GO,,52,state,51423,722.88903,2741,1295,58,0.0252,7113540,False,False
202030,2020-07-23,126,MA,,21,state,111488,1567.03162,1757,2840,30,0.0255,7114598,False,False
202030,2020-07-23,138,MG,,31,state,102568,481.70577,3827,2238,72,0.0218,21292666,False,False
202030,2020-07-23,132,MS,,50,state,20303,722.68254,632,281,15,0.0138,2809394,False,False
202030,2020-07-23,126,MT,,51,state,41016,1163.1719,2085,1498,24,0.0365,3526220,False,False
202030,2020-07-23,128,PA,,15,state,146252,1682.84767,1785,5646,30,0.0386,8690745,False,False
202030,2020-07-23,134,PB,,25,state,73104,1809.82884,2132,1618,37,0.0221,4039277,False,False
202030,2020-07-23,134,PE,,26,state,83240,865.5847,1858,6211,59,0.0746,9616621,False,False
202030,2020-07-23,127,PI,,22,state,44349,1351.49384,1170,1215,31,0.0274,3281480,False,False
202030,2020-07-23,134,PR,,41,state,62004,538.37685,2077,1545,59,0.0249,11516840,False,False
202030,2020-07-23,141,RJ,,33,state,151549,872667,2926,12535,92,0.0827,17366189,False,False
202030,2020-07-23,134,RN,,24,state,46814,1324.61274,627,1672,16,0.0357,3534165,False,False
202030,2020-07-23,126,RO,,11,state,34080,1897.06423,1136,784,26,23,1796460,False,False
202030,2020-07-23,125,RR,,14,state,28874,4574.59905,942,465,7,0.0161,631181,False,False
202030,2020-07-23,136,RS,,43,state,54841,480.09393,1768,1456,59,0.0265,11422973,False,False
202030,2020-07-23,134,SC,,42,state,62282,858.76571,2726,812,47,13,7252502,False,False
202030,2020-07-23,132,SE,,28,state,49397,2130.26269,1257,1247,36,0.0252,2318822,False,False
202030,2020-07-23,150,SP,,35,state,452007,976.48199,12561,20894,362,0.0462,46289333,False,False
202030,2020-07-23,128,TO,,17,state,19965,1255.46456,542,334,8,0.0167,1590248,False,False
202030,2020-07-22,128,AC,,12,state,17979,2010.01711,279,470,1,0.0261,894470,False,False
202030,2020-07-22,137,AL,,27,state,51680,1541.97634,729,1443,15,0.0279,3351543,False,False
202030,2020-07-22,132,AM,,13,state,92721,2203.59559,557,3183,14,0.0343,4207714,False,False
202030,2020-07-22,125,AP,,16,state,34660,4021.94081,255,544,11,0.0157,861773,False,False
202030,2020-07-22,139,BA,,29,state,133245,892.42694,6401,2988,52,0.0224,14930634,False,False
202030,2020-07-22,129,CE,,23,state,154381,1680.41003,3309,7329,24,0.0475,9187103,False,False
202030,2020-07-22,138,DF,,53,state,87801,2873.86965,1725,1176,18,0.0134,3055149,False,False
202030,2020-07-22,140,ES,,32,state,73755,1814.81438,1150,2308,28,0.0313,4064052,False,False
202030,2020-07-22,133,GO,,52,state,48682,684.35687,3428,1237,59,0.0254,7113540,False,False
202030,2020-07-22,125,MA,,21,state,109731,1542.33591,1577,2810,32,0.0256,7114598,False,False
202030,2020-07-22,137,MG,,31,state,98741,463.73244,3175,2166,95,0.0219,21292666,False,False
202030,2020-07-22,131,MS,,50,state,19671,700.18659,782,266,9,0.0135,2809394,False,False
202030,2020-07-22,125,MT,,51,state,38931,1104.04342,1502,1474,42,0.0379,3526220,False,False
202030,2020-07-22,127,PA,,15,state,144467,1662.30858,2109,5616,35,0.0389,8690745,False,False
